"SampleID","OrganizationIdentifier","ActivityIdentifier","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ProjectIdentifier","ActivityConductingOrganizationText","MonitoringLocationIdentifier","ActivityCommentText","HydrologicCondition","HydrologicEvent","SampleCollectionMethodMethodIdentifier","SampleCollectionMethodIdentifierContext","SampleCollectionMethodName","SampleCollectionEquipmentName","ResultDetectionConditionText","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasureMeasureUnitCode","ProviderName","SiteID","OrganizationIdentifier.2","OrganizationFormalName","MonitoringLocationIdentifier.2","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","LatitudeMeasure","LongitudeMeasure","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","Elevation","ElevationUnitCode","ElevationCollectionMethodName","CountryCode","StateCode","CountyCode","Built","WellDepthMeasureValue","WellDepthMeasureUnitCode","WellHoleDepthMeasureValue","WellHoleDepthMeasureUnitCode","ProviderName.2"
3678698,"USGS-UT","nwisut.01.99700257","Sample-Routine","Water","Groundwater","1997-04-09 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-373702110080202","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved",16300,"ug/L","NWIS",261973,"USGS-UT","USGS Utah Water Science Center","USGS-373702110080202","(D-36-16)34adb- 4","Well","NULL",37.6172154,-110.1345776,"Interpolated from MAP.","NAD83","5368.34","feet","Level or other surveyed method.","US",49,37,"1996","13.5","feet","13.5","feet","NWIS"
3679327,"USGS-UT","nwisut.01.00600572","Sample-Routine","Water","Groundwater","2006-08-29 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-371657109331901","L-2510421 No User Code listed in mandatory field, cjp..  UT user code added per rest,wsc should fix ASR's,paa,9/9/06..  no FCC received, split cooler, see 20062510426 for missing FCC, paa, 9/9/06","Not determined","Spring breakup","USGS","USGS","USGS","Unknown","NULL","U","Dissolved",0.04,"ug/L","NWIS",261438,"USGS-UT","USGS Utah Water Science Center","USGS-371657109331901","(D-40-21)25acd- 1","Well","NULL",37.2825005,-109.5559544,"Interpolated from MAP.","NAD83","4303","feet","Altimeter.","US",49,37,"1962","450","feet","NULL","NULL","NWIS"
3679425,"USGS-UT","nwisut.01.00800064","Sample-Routine","Water","Groundwater","2007-12-12 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-373612109273201","A-3520086 Only 1 RU included for all 3 schedules   Use FA for sh830 and 1673","Not applicable","Not applicable","4040","USGS parameter code 82398","Submersible pump","Submersible positive-pressure pump","NULL","U","Dissolved",3.1,"ug/L","NWIS",261934,"USGS-UT","USGS Utah Water Science Center","USGS-373612109273201","(D-37-22) 2aad- 1 BAY Well","Well","NULL",37.60344444,-109.4588889,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5860","feet","Interpolated from topographic map.","US",49,37,"2007","160","feet","160","feet","NWIS"
3679766,"USGS-UT","nwisut.01.00800063","Sample-Routine","Water","Groundwater","2007-12-12 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-373442109291501","A-3520088 Only 1 RU included for all 3 schedules   Use FA for sh830 and 1673","Not applicable","Not applicable","4040","USGS parameter code 82398","Submersible pump","Submersible positive-pressure pump","NULL","U","Dissolved",5.36,"ug/L","NWIS",261898,"USGS-UT","USGS Utah Water Science Center","USGS-373442109291501","(D-37-22)10cdc- 1 LY Well","Well","NULL",37.57825,-109.4875,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5790","feet","Interpolated from topographic map.","US",49,37,"1959","120","feet","120","feet","NWIS"
3680244,"USGS-UT","nwisut.01.00900112","Sample-Routine","Water","Groundwater","2008-11-12 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-372756109280901","A-3269504 For lab code 1951,please analyze for O-18/O-16 in addition to sulfur isotopes.  Only 1 RU included for all 3 schedules  use FA for Sh 830 and 1673  OK per Phil","Not applicable","Routine sample","4040","USGS parameter code 82398","Submersible pump","Submersible positive-pressure pump","NULL","U","Dissolved",0.012,"ug/L","NWIS",261681,"USGS-UT","USGS Utah Water Science Center","USGS-372756109280901","(D-38-22)23cda- 1 WM South Well","Well","NULL",37.46419444,-109.46775,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5300","feet","Interpolated from topographic map.","US",49,37,"1956","1739","feet","1739","feet","NWIS"
3680783,"USGS-UT","nwisut.01.00900109","Sample-Routine","Water","Groundwater","2008-11-11 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-372817109275701","A-3240192 Only 1 RU included for all 3 schedules  use FA for Sh 830 and 1673  OK per Phil  For lab code 1951,please analyze for O-18/O-16 in addition to sulfur isotopes.","Not applicable","Routine sample","4040","USGS parameter code 82398","Submersible pump","Submersible positive-pressure pump","NULL","U","Dissolved",0.015,"ug/L","NWIS",261686,"USGS-UT","USGS Utah Water Science Center","USGS-372817109275701","(D-38-22)23acb- 1 WM North Well","Well","NULL",37.4718611,-109.4661944,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5280","feet","Interpolated from topographic map.","US",49,37,"1980","1385","feet","1515","feet","NWIS"
3631816,"USGS-UT","nwisut.01.98400451","Sample-Routine","Water","Groundwater","1983-11-02 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-374107110414701","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved",0.9,"ug/L","NWIS",255557,"USGS-UT","USGS Utah Water Science Center","USGS-374107110414701","(D-36-11)16aba- 2","Well","NULL",37.68526754,-110.69709,"Interpolated from MAP.","NAD83","4380","feet","Interpolated from topographic map.","US",49,17,"1979","970","feet","1100","feet","NWIS"
3631878,"USGS-UT","nwisut.01.98400452","Sample-Routine","Water","Groundwater","1983-11-02 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-374531110420001","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved",6.2,"ug/L","NWIS",255672,"USGS-UT","USGS Utah Water Science Center","USGS-374531110420001","(D-35-11)16dcd- 1","Well","NULL",37.7580448,-110.7015357,"Interpolated from MAP.","NAD83","4490","feet","Interpolated from topographic map.","US",49,17,"1975","1000","feet","1000","feet","NWIS"
3633302,"USGS-UT","nwisut.01.01701207","Sample-Routine","Water","Groundwater","2017-07-13 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-375910111261501","L-1950026 Numerical result and or metadata revised; see NWQL Technical Memorandum 2022.01","Not applicable","Not applicable","8040","USGS parameter code 82398","Spigot","Submersible positive-pressure pump","NULL","U","Dissolved",2.64,"ug/L","NWIS",255939,"USGS-UT","USGS Utah Water Science Center","USGS-375910111261501","(D-32- 4)35bac- 1","Well","NULL",37.98438889,-111.4359167,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","7660","feet","Interpolated from topographic map.","US",49,17,"2012","1500","feet","1500","feet","NWIS"
3633908,"USGS-UT","nwisut.01.01701469","Sample-Routine","Water","Groundwater","2017-09-11 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-374753111353401","L-2550119 Numerical result and or metadata revised; see NWQL Technical Memorandum 2022.01","Not applicable","Not applicable","4040","USGS parameter code 82398","Submersible pump","Submersible positive-pressure pump","NULL","U","Dissolved",0.758,"ug/L","NWIS",255723,"USGS-UT","USGS Utah Water Science Center","USGS-374753111353401","(D-35- 3) 5abd- 1","Well","NULL",37.79794444,-111.5927222,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5820","feet","Interpolated from topographic map.","US",49,17,"2003","545","feet","545","feet","NWIS"
3634484,"USGS-UT","nwisut.01.01901530","Sample-Routine","Water","Groundwater","2019-08-13 00:00:00","NULL","NULL","USGS-375241112261201","NULL","Not applicable","Routine sample","8030","USGS parameter code 82398","Grab sample at water-supply tap","Flowing well","NULL","U","Dissolved",4.72,"ug/L","NWIS",255823,"USGS-UT","USGS Utah Water Science Center","USGS-375241112261201","(C-34- 5) 5dca- 1","Well","NULL",37.8780323,-112.4374307,"Interpolated from MAP.","NAD83","6550","feet","Interpolated from topographic map.","US",49,17,"1978","101","feet","101","feet","NWIS"
3634515,"USGS-UT","nwisut.01.02001460","Sample-Routine","Water","Groundwater","2020-08-05 00:00:00","NULL","NULL","USGS-374205112091501","NULL","Not applicable","Routine sample","8030","USGS parameter code 82398","Grab sample at water-supply tap","Submersible centrifugal pump","NULL","U","Dissolved",1.63,"ug/L","NWIS",255588,"USGS-UT","USGS Utah Water Science Center","USGS-374205112091501","(C-36- 3) 6dba- 1","Well","NULL",37.70137124,-112.1549175,"Interpolated from MAP.","NAD83","7580","feet","Interpolated from topographic map.","US",49,17,"1945","123","feet","NULL","NULL","NWIS"
3682921,"USGS-UT","nwisut.01.00900803","Sample-Routine","Water","Groundwater","2009-04-21 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-372930109310701","A-1190106 Only 1 RU included for all 3 schedules    Use FA for sh830 and 1673   OK per Phil","Not applicable","Not applicable","4040","USGS parameter code 82398","Submersible pump","Submersible positive-pressure pump","NULL","U","Dissolved",16.1,"ug/L","NWIS",261706,"USGS-UT","USGS Utah Water Science Center","USGS-372930109310701","(D-38-22) 8dcd- 1 WM West Monitoring Well","Well","NULL",37.4915833,-109.5185833,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5450","feet","Interpolated from topographic map.","US",49,37,"2002","110","feet","110","feet","NWIS"
3683059,"USGS-UT","nwisut.01.00900804","Sample-Routine","Water","Groundwater","2009-04-21 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-372954109293601","A-1190107 Only 1 RU included for all 3 schedules    Use FA for sh830 and 1673   OK per Phil","Not applicable","Routine sample","4040","USGS parameter code 82398","Submersible pump","Submersible positive-pressure pump","NULL","U","Dissolved",4.03,"ug/L","NWIS",261719,"USGS-UT","USGS Utah Water Science Center","USGS-372954109293601","(D-38-22)10bcc- 1 WM East Monitoring Well","Well","NULL",37.4982222,-109.4934167,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5440","feet","Interpolated from topographic map.","US",49,37,"2002","90","feet","110","feet","NWIS"
3683274,"USGS-UT","nwisut.01.01101473","Sample-Routine","Water","Groundwater","2011-09-15 00:00:00","NULL","NULL","USGS-371545109364402","A-2620011 Bad field pH, no value L-2620011 Received September 17, 2011","Not applicable","Routine sample","8030","USGS parameter code 82398","Grab sample at water-supply tap","Submersible centrifugal pump","NULL","U","Dissolved",0.839,"ug/L","NWIS",261396,"USGS-UT","USGS Utah Water Science Center","USGS-371545109364402","(D-40-21)33dbc- 2","Well","NULL",37.2645833,-109.6119167,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","4300","feet","Interpolated from topographic map.","US",49,37,"2000","260","feet","260","feet","NWIS"
3683339,"USGS-UT","nwisut.01.01201693","Sample-Routine","Water","Groundwater","2012-08-23 00:00:00","NULL","U.S. Geological Survey","USGS-371621109211001","NULL","Not applicable","Routine sample","8030","USGS parameter code 82398","Grab sample at water-supply tap","Flowing well","NULL","U","Dissolved",1.52,"ug/L","NWIS",261414,"USGS-UT","USGS Utah Water Science Center","USGS-371621109211001","(D-40-23)27baa- 1","Well","NULL",37.2861102,-109.377895,"Interpolated from MAP.","NAD83","4500","feet","Interpolated from topographic map.","US",49,37,"NULL","672","feet","NULL","NULL","NWIS"
3683537,"USGS-UT","nwisut.01.01501188","Sample-Routine","Water","Groundwater","2015-06-15 00:00:00","NULL","U.S. Geological Survey","USGS-382621109214001","L-1758710 Samples were received unchilled at the WHOI lab.","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","U","Dissolved",1.16,"ug/L","NWIS",262609,"USGS-UT","USGS Utah Water Science Center","USGS-382621109214001","(D-27-23)23cab- 1 Pack Creek Well No. 1","Well","NULL",38.43938889,-109.3587778,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","6040","feet","Interpolated from topographic map.","US",49,37,"1963","84","feet","NULL","NULL","NWIS"
3683617,"USGS-UT","nwisut.01.01501156","Sample-Routine","Water","Groundwater","2015-06-16 00:00:00","NULL","U.S. Geological Survey","USGS-382929109272101","A-1758706 Extra FU btl for alkalinity add-on L-1758706 Samples were received unchilled at the WHOI lab.","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","U","Dissolved",13.8,"ug/L","NWIS",262646,"USGS-UT","USGS Utah Water Science Center","USGS-382929109272101","(D-26-22)36ccd- 1","Well","NULL",38.49141667,-109.4557222,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","4820","feet","Interpolated from topographic map.","US",49,37,"1977","284","feet","305","feet","NWIS"
3683652,"USGS-UT","nwisut.01.01601544","Sample-Routine","Water","Groundwater","2016-08-23 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-381034109274501","L-2370186 X=fcc sta ID not legible","Not applicable","Not applicable","8030","USGS parameter code 82398","Grab sample at water-supply tap","Submersible centrifugal pump","NULL","U","Dissolved",2.2,"ug/L","NWIS",262414,"USGS-UT","USGS Utah Water Science Center","USGS-381034109274501","(D-30-22)13cab- 1","Well","NULL",38.17663889,-109.4603056,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","6000","feet","Interpolated from topographic map.","US",49,37,"1965","373","feet","373","feet","NWIS"
3683721,"USGS-UT","nwisut.01.01800264","Sample-Routine","Water","Groundwater","2017-12-05 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-371707109304301","L-3460034 Added LC652 per O. Miller. JPC 12/28/17","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","U","Dissolved",0.017,"ug/L","NWIS",261451,"USGS-UT","USGS Utah Water Science Center","USGS-371707109304301","(D-40-22)29aaa- 1","Well","NULL",37.2852781,-109.5126204,"Interpolated from MAP.","NAD83","4400","feet","Interpolated from topographic map.","US",49,37,"1950","599","feet","NULL","NULL","NWIS"
3684386,"USGS-UT","nwisut.01.01800269","Sample-Routine","Water","Groundwater","2017-12-05 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-371716109325501","L-3460031 Added LC652 per O. Miller. JPC 12/28/17","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","U","Dissolved",0.435,"ug/L","NWIS",261461,"USGS-UT","USGS Utah Water Science Center","USGS-371716109325501","(D-40-22)30bbb- 1","Well","NULL",37.28777827,-109.5492877,"Interpolated from MAP.","NAD83","4332","feet","Altimeter.","US",49,37,"1910","825","feet","NULL","NULL","NWIS"
3684477,"USGS-UT","nwisut.01.01800272","Sample-Routine","Water","Groundwater","2017-12-07 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-372408109312301","L-3460033 Added LC652 per O. Miller. JPC 12/28/17","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","U","Dissolved",0.012,"ug/L","NWIS",261623,"USGS-UT","USGS Utah Water Science Center","USGS-372408109312301","(D-39-22)17bab- 1","Well","NULL",37.4022228,-109.5237326,"Interpolated from MAP.","NAD83","4705","feet","Level or other surveyed method.","US",49,37,"1982","1350","feet","5870","feet","NWIS"
3684560,"USGS-UT","nwisut.01.01701202","Sample-Routine","Water","Groundwater","2017-08-01 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-374812109065401","L-2160025 Numerical result and or metadata revised; see NWQL Technical Memorandum 2022.01","Not applicable","Not applicable","8040","USGS parameter code 82398","Spigot","Submersible positive-pressure pump","NULL","U","Dissolved",2.89,"ug/L","NWIS",262214,"USGS-UT","USGS Utah Water Science Center","USGS-374812109065401","(D-34-25)24dda- 1","Well","NULL",37.80244444,-109.12025,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","6824","feet","Level or other surveyed method.","US",49,37,"1965","1790","feet","5952","feet","NWIS"
3685169,"USGS-UT","nwisut.01.01701213","Sample-Routine","Water","Groundwater","2017-08-03 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-373602109583701","L-2160103 Numerical result and or metadata revised; see NWQL Technical Memorandum 2022.01","Not applicable","Not applicable","8040","USGS parameter code 82398","Spigot","Submersible positive-pressure pump","NULL","U","Dissolved",8.36,"ug/L","NWIS",261931,"USGS-UT","USGS Utah Water Science Center","USGS-373602109583701","(D-37-18) 6bda- 1","Well","NULL",37.6028611,-109.9755278,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","6480","feet","Interpolated from topographic map.","US",49,37,"1979","750","feet","750","feet","NWIS"
3685748,"USGS-UT","nwisut.01.01701369","Sample-Routine","Water","Groundwater","2017-09-07 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-373130109534501","L-2510316 Cooler need more ice","Not applicable","Not applicable","8030","USGS parameter code 82398","Grab sample at water-supply tap","Open-Mouth Bottle","NULL","U","Dissolved",0.063,"ug/L","NWIS",261783,"USGS-UT","USGS Utah Water Science Center","USGS-373130109534501","(D-37-18)35dab- 1","Well","NULL",37.52488889,-109.8958889,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","6430","feet","Interpolated from topographic map.","US",49,37,"1995","1010","feet","1020","feet","NWIS"
3685784,"USGS-UT","nwisut.01.01800886","Sample-Routine","Water","Groundwater","2017-12-06 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-371711109335401","L-3460035 Added LC652 per O. Miller. JPC 12/28/17. Updated AGNCY from USGS per M. Masbruch. JPC 1/9/18","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","U","Dissolved",0.034,"ug/L","NWIS",261456,"USGS-UT","USGS Utah Water Science Center","USGS-371711109335401","(D-40-21)25bbb- 1","Well","NULL",37.28638889,-109.565,"Unknown.","NAD83","4330","feet","Interpolated from topographic map.","US",49,37,"NULL","NULL","NULL","NULL","NULL","NWIS"
3686447,"USGS-UT","nwisut.01.01800270","Sample-Routine","Water","Groundwater","2017-12-06 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-371707109323201","L-3460032 Added LC652 per O. Miller. JPC 12/28/17","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","U","Dissolved",0.034,"ug/L","NWIS",261452,"USGS-UT","USGS Utah Water Science Center","USGS-371707109323201","(D-40-22)30bab- 1","Well","NULL",37.28588889,-109.5425556,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","4340","feet","Interpolated from topographic map.","US",49,37,"2004","580","feet","580","feet","NWIS"
3686566,"USGS-UT","nwisut.01.01802131","Sample-Routine","Water","Groundwater","2018-09-28 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-382926109262301","L-2740001 Received Sep 20,2018","Not applicable","Not applicable","8030","USGS parameter code 82398","Grab sample at water-supply tap","Submersible centrifugal pump","NULL","U","Dissolved",1.36,"ug/L","NWIS",262644,"USGS-UT","USGS Utah Water Science Center","USGS-382926109262301","(D-27-23) 6bbb- 1","Well","NULL",38.49051389,-109.4396194,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","4889","feet","Interpolated from Digital Elevation Model","US",49,37,"1998","365","feet","365","feet","NWIS"
3686600,"USGS-UT","nwisut.01.01901637","Sample-Routine","Water","Groundwater","2019-08-27 00:00:00","NULL","U.S. Geological Survey","USGS-381941109064001","NULL","Not applicable","Routine sample","8030","USGS parameter code 82398","Grab sample at water-supply tap","Flowing well","NULL","U","Dissolved",64.7,"ug/L","NWIS",262520,"USGS-UT","USGS Utah Water Science Center","USGS-381941109064001","(D-28-25)36adb- 1","Well","NULL",38.3279722,-109.1112222,"Interpolated from Digital MAP.","NAD83","6920","feet","Interpolated from topographic map.","US",49,37,"NULL","NULL","NULL","NULL","NULL","NWIS"
3686805,"USGS-UT","nwisut.01.02101309","Sample-Routine","Water","Groundwater","2021-04-13 00:00:00","NULL","NULL","USGS-374631109420901","NULL","Not applicable","Drought","USGS","USGS","USGS","Unknown","NULL","U","Dissolved",13700,"ug/L","NWIS",262188,"USGS-UT","USGS Utah Water Science Center","USGS-374631109420901","AVALANCHE 9 MINE, ADIT 1","Stream: Ditch","NULL",37.77528056,-109.70255,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","6498","feet","Interpolated from Digital Elevation Model","US",49,37,"NULL","NULL","NULL","NULL","NULL","NWIS"
3686875,"USGS-UT","nwisut.01.02101310","Sample-Routine","Water","Groundwater","2021-04-13 00:00:00","NULL","NULL","USGS-374621109420601","NULL","Not applicable","Drought","USGS","USGS","USGS","Unknown","NULL","U","Dissolved",4880,"ug/L","NWIS",262186,"USGS-UT","USGS Utah Water Science Center","USGS-374621109420601","KING EDWARD MINE, ADIT 2","Stream: Ditch","NULL",37.77236944,-109.70155,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","6434","feet","Interpolated from Digital Elevation Model","US",49,37,"NULL","NULL","NULL","NULL","NULL","NWIS"
3686904,"USGS-UT","nwisut.01.02200572","Sample-Routine","Water","Groundwater","2022-03-01 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-382925109260401","NULL","Not applicable","Routine sample","8030","USGS parameter code 82398","Grab sample at water-supply tap","Submersible centrifugal pump","NULL","U","Dissolved",2.06,"ug/L","NWIS",262642,"USGS-UT","USGS Utah Water Science Center","USGS-382925109260401","(D-27-23) 6baa- 1","Well","NULL",38.4903833,-109.4346333,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","4945","feet","Interpolated from Digital Elevation Model","US",49,37,"2007","470","feet","470","feet","NWIS"
3696184,"USGS-UT","nwisut.01.00700569","Sample-Routine","Water","Groundwater","2007-08-08 00:00:00","NULL","NULL","USGS-371348113470301","A-2220240 Collected by H.K. Cristiansen & N.R. Whittier","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","U","Dissolved",1.64,"ug/L","NWIS",264843,"USGS-UT","USGS Utah Water Science Center","USGS-371348113470301","(C-41-17) 8cbd- 2","Well","NULL",37.22997824,-113.7849658,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","3500","feet","Interpolated from topographic map.","US",49,53,"2002","1000","feet","1000","feet","NWIS"
3696497,"USGS-UT","nwisut.01.00800599","Sample-Routine","Water","Groundwater","2008-08-06 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-370538113251301","A-2240121 Collected by H.K. Christansen & B.A.Slaugh  Collected by H.K Christiansen & B.A. Slaugh. L-2240121 Received August 09,2008..  project account corrected to 9716003C3 per brad,paa,8/12/08..  split coolers received, see 20082240103 for nutrients, paa, 8/13/08  Received August 09,2008..  proje","Not applicable","Routine sample","8030","USGS parameter code 82398","Grab sample at water-supply tap","Submersible centrifugal pump","NULL","U","Dissolved",23.6,"ug/L","NWIS",264271,"USGS-UT","USGS Utah Water Science Center","USGS-370538113251301","(C-42-14)15cbd- 1","Well","NULL",37.13109345,-113.4171734,"Interpolated from MAP.","NAD83","2800","feet","Interpolated from topographic map.","US",49,53,"NULL","NULL","NULL","NULL","NULL","NWIS"
3696643,"USGS-UT","nwisut.01.00901353","Sample-Routine","Water","Groundwater","2009-08-04 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-370617113371101","L-2190097 verified field SC entered as provided @ 5.64, paa, 8/7/09","Not applicable","Not applicable","8030","USGS parameter code 82398","Grab sample at water-supply tap","Line-shaft turbine pump","NULL","U","Dissolved",86.2,"ug/L","NWIS",264327,"USGS-UT","USGS Utah Water Science Center","USGS-370617113371101","(C-42-16)26bcc- 1","Well","NULL",37.10470266,-113.6205139,"Interpolated from MAP.","NAD83","2640","feet","Interpolated from topographic map.","US",49,53,"1961","75","feet","NULL","NULL","NWIS"
3696908,"USGS-UT","nwisut.01.00901352","Sample-Routine","Water","Groundwater","2009-08-04 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-372702113163401","NULL","Not applicable","Not applicable","8030","USGS parameter code 82398","Grab sample at water-supply tap","Line-shaft turbine pump","NULL","U","Dissolved",5.82,"ug/L","NWIS",265146,"USGS-UT","USGS Utah Water Science Center","USGS-372702113163401","(C-38-13)35aba- 1","Well","NULL",37.45053598,-113.276895,"Interpolated from MAP.","NAD83","5045","feet","Interpolated from topographic map.","US",49,53,"1993","620","feet","620","feet","NWIS"
3697917,"USGS-UT","nwisut.01.01001131","Sample-Routine","Water","Groundwater","2010-07-19 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-370034113290801","NULL","Not applicable","Routine sample","8030","USGS parameter code 82398","Grab sample at water-supply tap","Line-shaft turbine pump","NULL","U","Dissolved",6.12,"ug/L","NWIS",264183,"USGS-UT","USGS Utah Water Science Center","USGS-370034113290801","(C-43-15)25cdd- 1","Well","NULL",37.009427,-113.4863411,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","2770","feet","Interpolated from topographic map.","US",49,53,"2000","384","feet","405","feet","NWIS"
3699686,"USGS-UT","nwisut.01.01201544","Sample-Routine","Water","Groundwater","2012-07-30 00:00:00","NULL","NULL","USGS-370535113062301","L-2160038 proj acct corrected per Howard, paa, 8/8/12","Not applicable","Not applicable","8030","USGS parameter code 82398","Grab sample at water-supply tap","Submersible centrifugal pump","NULL","U","Dissolved",8.94,"ug/L","NWIS",264267,"USGS-UT","USGS Utah Water Science Center","USGS-370535113062301","(C-42-11)33bcb- 1","Well","NULL",37.09305556,-113.1063889,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","4045","feet","Interpolated from topographic map.","US",49,53,"NULL","NULL","NULL","NULL","NULL","NWIS"
3700000,"USGS-UT","nwisut.01.01301400","Sample-Routine","Water","Groundwater","2013-07-18 00:00:00","NULL","NULL","USGS-370218113322101","L-2060120 Received July 24, 2013","Not applicable","Not applicable","8030","USGS parameter code 82398","Grab sample at water-supply tap","Submersible centrifugal pump","NULL","U","Dissolved",4.66,"ug/L","NWIS",264198,"USGS-UT","USGS Utah Water Science Center","USGS-370218113322101","(C-43-15)16dcc- 2","Well","NULL",37.0383333,-113.5391667,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","2640","feet","Interpolated from topographic map.","US",49,53,"NULL","NULL","NULL","NULL","NULL","NWIS"
3700877,"USGS-UT","nwisut.01.01401359","Sample-Routine","Water","Groundwater","2014-07-21 00:00:00","NULL","NULL","USGS-373456113423501","A-2050174 4 bottles.","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","U","Dissolved",4.23,"ug/L","NWIS",265287,"USGS-UT","USGS Utah Water Science Center","USGS-373456113423501","(C-37-17)12bdc- 2","Well","NULL",37.58219764,-113.7105216,"Interpolated from MAP.","NAD83","5300","feet","Interpolated from topographic map.","US",49,53,"1977","290","feet","290","feet","NWIS"
3700931,"USGS-UT","nwisut.01.01401619","Sample-Routine","Water","Groundwater","2014-09-03 00:00:00","NULL","NULL","USGS-371315113594901","A-2480122 4 bottles","Not applicable","Not applicable","8030","USGS parameter code 82398","Grab sample at water-supply tap","Submersible centrifugal pump","NULL","U","Dissolved",2.69,"ug/L","NWIS",264830,"USGS-UT","USGS Utah Water Science Center","USGS-371315113594901","(C-41-19)17bdd- 1","Well","NULL",37.2208088,-113.9977507,"Interpolated from MAP.","NAD83","3096","feet","Interpolated from topographic map.","US",49,53,"NULL","35","feet","35","feet","NWIS"
