"SampleID","OrganizationIdentifier","ActivityIdentifier","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ProjectIdentifier","ActivityConductingOrganizationText","MonitoringLocationIdentifier","ActivityCommentText","HydrologicCondition","HydrologicEvent","SampleCollectionMethodMethodIdentifier","SampleCollectionMethodIdentifierContext","SampleCollectionMethodName","SampleCollectionEquipmentName","ResultDetectionConditionText","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasureMeasureUnitCode","ProviderName","SiteID","OrganizationIdentifier.2","OrganizationFormalName","MonitoringLocationIdentifier.2","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","LatitudeMeasure","LongitudeMeasure","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","Elevation","ElevationUnitCode","ElevationCollectionMethodName","CountryCode","StateCode","CountyCode","Built","WellDepthMeasureValue","WellDepthMeasureUnitCode","WellHoleDepthMeasureValue","WellHoleDepthMeasureUnitCode","ProviderName.2"
213556,"AZDEQ_GW","AZDEQ_GW-GW-36265.CHEM","Sample-Routine","Water","Groundwater","2000-03-28 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-48756","EXCEEDED HOLDING TIME FOR PH.  TDS/SPECIFIC CONDUCTIVITY RATIO OUTSIDE NORMAL QC LIMITS FOR NATURAL WATERS.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",114623,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-48756","58606","Well","Station Description: OPEN FIELD Station Name: KELLY",35.5572778,-114.1241133,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
213660,"AZDEQ_GW","AZDEQ_GW-GW-36330.CHEM","Sample-Routine","Water","Groundwater","2000-03-27 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-48755","SAMPLE FILTERED IN LAB.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","NULL","As","Dissolved",38,"µg/L","STORET",114622,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-48755","58605","Well","Station Description: REAR OF HOUSE Station Name: KERR",35.5671975,-113.7861583,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
213750,"AZDEQ_GW","AZDEQ_GW-GW-36076.CHEM","Sample-Routine","Water","Groundwater","2000-02-14 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-48607","--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","NULL","As","Dissolved",87,"µg/L","STORET",114604,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-48607","58373","Well","Station Description: 1/10 MI S. OF HOUSE. WELLHEAD AT WINDMILL. Station Name: UPTON",35.2940731,-113.8175139,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
213794,"AZDEQ_GW","AZDEQ_GW-GW-36295.CHEM","Sample-Routine","Water","Groundwater","2000-05-15 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-14149","SAMPLE FILTERED IN FIELD.  EXCEEDED HOLDING TIME FOR NITRITE.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",113398,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-14149","22246","Well","Station Description: REMOTE LOCATION. Station Name: WINDMILL BY PLAYA",35.6199933,-114.1371192,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
213826,"AZDEQ_GW","AZDEQ_GW-GW-36066.CHEM","Sample-Routine","Water","Groundwater","2000-03-28 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-13975","SAMPLE FILTERED IN FIELD.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",113391,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-13975","22014","Well","Station Description: OPEN RANGE Station Name: NEAL",35.3846233,-113.8899892,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
213844,"AZDEQ_GW","AZDEQ_GW-GW-36194.CHEM","Sample-Routine","Water","Groundwater","2000-03-28 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-40495","--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",114038,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-40495","46814","Well","Station Description: VACANT LOT OFF SMITH RD. Station Name: LAKE MEAD CO-OP #2",35.8799389,-114.0686472,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
213852,"AZDEQ_GW","AZDEQ_GW-GW-36074.CHEM","Sample-Routine","Water","Groundwater","2000-02-14 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-48607","EXCEEDED HOLDING TIME FOR PH, TURBIDITY & NITRITE. SAMPLE FILTERED IN FIELD.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","NULL","As","Dissolved",110,"µg/L","STORET",114604,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-48607","58373","Well","Station Description: 1/10 MI S. OF HOUSE. WELLHEAD AT WINDMILL. Station Name: UPTON",35.2940731,-113.8175139,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
214234,"AZDEQ_GW","AZDEQ_GW-GW-36331.CHEM","Sample-Routine","Water","Groundwater","2000-03-27 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-48755","EXCEEDED HOLDING TIME FOR PH, TURBIDITY & NITRITE. SAMPLE FILTERED IN FIELD.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","NULL","As","Dissolved",39,"µg/L","STORET",114622,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-48755","58605","Well","Station Description: REAR OF HOUSE Station Name: KERR",35.5671975,-113.7861583,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
214289,"AZDEQ_GW","AZDEQ_GW-GW-36289.CHEM","Sample-Routine","Water","Groundwater","2000-05-15 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-14196","EXCEEDED HOLDING TIME FOR NITRITE.  SAMPLE FILTERED IN FIELD.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",113401,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-14196","22311","Well","Station Description: NORTH EDGE OF RED LAKE Station Name: SW GAS",35.7106439,-114.0727175,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
214308,"AZDEQ_GW","AZDEQ_GW-GW-36071.CHEM","Sample-Routine","Water","Groundwater","2000-03-27 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-48754","SAMPLE FILTERED IN LAB.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",114621,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-48754","58604","Well","Station Description: REAR OF HOUSE Station Name: GODE",35.6703775,-114.1622486,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
214339,"AZDEQ_GW","AZDEQ_GW-GW-36011.CHEM","Sample-Routine","Water","Groundwater","2000-01-12 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-48503","SAMPLE FILTERED IN FIELD.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",114590,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-48503","58249","Well","Station Description: NW OF HOUSE Station Name: GEBBIA",35.3494328,-114.0064606,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
214394,"AZDEQ_GW","AZDEQ_GW-GW-36248.CHEM","Sample-Routine","Water","Groundwater","2000-02-14 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-48609","EXCEEDED HOLDING TIME FOR PH, TURBIDITY & NITRITE.  SAMPLE FILTERED IN FIELD.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",114606,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-48609","58375","Well","Station Description: UNDER WINDMILL - 1/10 MILE WEST OF HOUSE Station Name: NEAL",35.4785681,-114.0916564,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
214398,"AZDEQ_GW","AZDEQ_GW-GW-36067.CHEM","Sample-Routine","Water","Groundwater","2000-03-28 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-13975","SAMPLE FILTERED IN LAB.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",113391,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-13975","22014","Well","Station Description: OPEN RANGE Station Name: NEAL",35.3846233,-113.8899892,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
214436,"AZDEQ_GW","AZDEQ_GW-GW-36362.CHEM","Sample-Routine","Water","Groundwater","2000-04-18 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-48797","SAMPLE FILTERED IN FIELD. EXCEEDED HOLDING TIME FOR PH.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",114632,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-48797","58659","Well","Station Description: SE OF HOUSE ON A HILL Station Name: TENNEY",35.7751769,-113.9791133,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
214521,"AZDEQ_GW","AZDEQ_GW-GW-36269.CHEM","Sample-Routine","Water","Groundwater","2000-01-12 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-49437","EXCEEDED HOLDING TIME FOR PH & TURBIDITY.  SAMPLE FILTERED IN FIELD.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",114712,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-49437","58247","Well","Station Description: REAR OF HOUSE. Station Name: MULLEY",35.1483339,-113.9111756,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
226659,"AZDEQ_GW","AZDEQ_GW-GW-47383.CHEM","Sample-Routine","Water","Groundwater","2002-10-09 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-50390","EXCEEDED HOLDING TIME FOR CHLORIDE, NITRITE, NITRITE-NITRATE, PH, TURBIDITY & TKN. SAMPLE FILTERED IN FIELD.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",114827,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-50390","60499","Well","Station Description:  Station Name: NORTH WELL",35.7938889,-114.5036111,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
226900,"AZDEQ_GW","AZDEQ_GW-GW-47396.CHEM","Sample-Routine","Water","Groundwater","2002-10-09 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-50391","EXCEEDED HOLDING TIME FOR CHLORIDE, NITRITE, NITRITE-NITRATE, PH & TURBIDITY. SAMPLE FILTERED IN FIELD.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",114828,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-50391","60500","Well","Station Description:  Station Name: SOUTH WELL",35.50975,-114.4932194,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
226907,"AZDEQ_GW","AZDEQ_GW-GW-47597.CHEM","Sample-Routine","Water","Groundwater","2002-10-29 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-14210","EXCEEDED HOLDING TIME FOR NITRITE, PH, SULFATE, TURBIDITY, TKN & PHOSPHORUS. SAMPLE FILTERED IN FIELD.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","NULL","As","Dissolved",14,"µg/L","STORET",113402,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-14210","22328","Well","Station Description: BEHIND ANIMAL PENS Station Name: OASIS WELL",35.7240067,-114.4825614,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
227000,"AZDEQ_GW","AZDEQ_GW-GW-47574.CHEM","Sample-Routine","Water","Groundwater","2002-10-29 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-39222","EXCEEDED HOLDING TIME FOR NITRITE, PH, SULFATE, TURBIDITY, TKN & PHOSPHORUS. SAMPLE FILTERED IN FIELD.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",113919,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-39222","22083","Well","Station Description:  Station Name: TWIN WELLS",35.3366125,-114.4007858,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
227236,"AZDEQ_GW","AZDEQ_GW-GW-47627.CHEM","Sample-Routine","Water","Groundwater","2002-10-09 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-14079","EXCEEDED HOLDING TIME FOR CHLORIDE, NITRITE, NITRITE-NITRATE, PH, & TURBIDITY. SAMPLE FILTERED IN FIELD.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",113395,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-14079","22151","Well","Station Description:  Station Name: LOST CABIN WELL",35.4494444,-114.4933333,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
227237,"AZDEQ_GW","AZDEQ_GW-GW-47354.CHEM","Sample-Routine","Water","Groundwater","2002-12-05 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-14261","SAMPLE FILTERED IN LAB.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",113404,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-14261","22399","Well","Station Description: BY MEADVIEW CO. OFFICE Station Name: JOSHUA VALLEY UTIL-UNIT 4",35.9739206,-114.0811633,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
227379,"AZDEQ_GW","AZDEQ_GW-GW-47353.CHEM","Sample-Routine","Water","Groundwater","2002-12-05 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-14261","EXCEEDED HOLDING TIME FOR PH. SAMPLE FILTERED IN FIELD.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",113404,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-14261","22399","Well","Station Description: BY MEADVIEW CO. OFFICE Station Name: JOSHUA VALLEY UTIL-UNIT 4",35.9739206,-114.0811633,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
227424,"AZDEQ_GW","AZDEQ_GW-GW-47549.CHEM","Sample-Routine","Water","Groundwater","2002-12-04 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-33131","EXCEEDED HOLDING TIME FOR PH. SAMPLE FILTERED IN FIELD.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",113751,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-33131","22138","Well","Station Description:  Station Name: LOWER BIG WASH WINDMILL",35.4543161,-114.2262356,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
227634,"AZDEQ_GW","AZDEQ_GW-GW-47579.CHEM","Sample-Routine","Water","Groundwater","2002-10-31 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-13911","EXCEEDED HOLDING TIME FOR PH, TKN & PHOSPHORUS. SAMPLE FILTERED IN FIELD.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",113388,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-13911","21927","Well","Station Description:  Station Name: BASIN WELL",35.2561153,-114.3896244,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
227766,"AZDEQ_GW","AZDEQ_GW-GW-47389.CHEM","Sample-Routine","Water","Groundwater","2002-10-09 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-50296","EXCEEDED HOLDING TIME FOR NITRITE, NITRITE-NITRATE, PH & TURBIDITY. SAMPLE FILTERED IN FIELD.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","NULL","As","Dissolved",12,"µg/L","STORET",114823,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-50296","60396","Well","Station Description: ALONG HWY. 93 Station Name: AZ LAND DEVELOPMENT INC.",35.7022022,-114.47426,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
227800,"AZDEQ_GW","AZDEQ_GW-GW-47589.CHEM","Sample-Routine","Water","Groundwater","2002-10-30 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-50282","EXCEEDED HOLDING TIME FOR PH, SULFATE, TKN & PHOSPHORUS. SAMPLE FILTERED IN FIELD.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",114819,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-50282","60385","Well","Station Description: AT END OF TRAIL Station Name: COW CAMP WELL",35.5666667,-114.4813594,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
227864,"AZDEQ_GW","AZDEQ_GW-GW-47554.CHEM","Sample-Routine","Water","Groundwater","2002-12-03 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-50261","EXCEEDED HOLDING TIME FOR NITRITE, PH, TURBIDITY, TKN & PHOSPHORUS. SAMPLE FILTERED IN FIELD.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",114817,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-50261","60364","Well","Station Description: BY GREENHOUSE Station Name: KING WELL",35.7057036,-114.4370142,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
228112,"AZDEQ_GW","AZDEQ_GW-GW-47582.CHEM","Sample-Routine","Water","Groundwater","2002-10-31 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-13911","SAMPLE FILTERED IN LAB.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",113388,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-13911","21927","Well","Station Description:  Station Name: BASIN WELL",35.2561153,-114.3896244,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
228226,"AZDEQ_GW","AZDEQ_GW-GW-47384.CHEM","Sample-Routine","Water","Groundwater","2002-10-09 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-50390","EXCEEDED HOLDING TIME FOR PH.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","NULL","As","Dissolved",7.3,"µg/L","STORET",114827,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-50390","60499","Well","Station Description:  Station Name: NORTH WELL",35.7938889,-114.5036111,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
228319,"AZDEQ_GW","AZDEQ_GW-GW-47485.CHEM","Sample-Routine","Water","Groundwater","2002-10-10 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-14106","SAMPLE FILTERED IN LAB.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",113396,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-14106","22187","Well","Station Description:  Station Name: LOWER INDIAN SPRING",35.5556125,-114.2384239,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
228434,"AZDEQ_GW","AZDEQ_GW-GW-47546.CHEM","Sample-Routine","Water","Groundwater","2002-12-04 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-14118","EXCEEDED HOLDING TIME FOR NITRITE, PH, TURBIDITY, TKN & PHOSPHORUS. SAMPLE FILTERED IN FIELD.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",113397,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-14118","22206","Well","Station Description:  Station Name: COTTONWOOD SPRING",35.57881,-114.5038261,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
197334,"AZDEQ_GW","AZDEQ_GW-GW-34993.CHEM","Sample-Routine","Water","Groundwater","1999-03-16 00:00:00","9673.0","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-49384","EXCEEDED HOLDING TIME FOR PH, TURBIDITY, NITRITE & TDS.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",114697,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-49384","57955","Well","Station Description: BY STORAGE TANKS Station Name: ADOT NEEDLE MOUNTAIN(OLD)",34.7259561,-114.4340464,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
197336,"AZDEQ_GW","AZDEQ_GW-GW-35557.CHEM","Sample-Routine","Water","Groundwater","1999-07-22 00:00:00","9673.0","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-48252","EXCEEDED HOLDING TIME FOR PH.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","NULL","As","Dissolved",11,"µg/L","STORET",114544,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-48252","57961","Well","Station Description:  Station Name: CRANE WELL",35.4147597,-114.2009125,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
197421,"AZDEQ_GW","AZDEQ_GW-GW-34572.CHEM","Sample-Routine","Water","Groundwater","1999-02-04 00:00:00","9673.0","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-48080","EXCEEDED HOLDING TIME FOR PH.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",114487,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-48080","57748","Well","Station Description: 50' E. OF HOUSE Station Name: ORR",35.2369928,-114.0561389,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
197700,"AZDEQ_GW","AZDEQ_GW-GW-34813.CHEM","Sample-Routine","Water","Groundwater","1999-04-21 00:00:00","9673.0","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-48126","EXCEEDED HOLDING TIME FOR PH & NITRITE.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",114496,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-48126","57822","Well","Station Description:  Station Name: BRISTOL WELL",34.7537947,-114.2065169,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
